job_title,responsibilities
advocate,"{""Face to face transitional flexibility"",""Progressive 6th generation extranet"",""Advanced attitude-oriented approach""}"
advocate,"{""Face to face user-facing toolset"",""Reactive web-enabled hardware"",""Persevering bandwidth-monitored capacity""}"
advocate,"{""Focused background service-desk"",""Phased logistical access"",""Diverse directional customer loyalty""}"
advocate,"{""Focused cohesive support"",""Down-sized radical leverage"",""Synergistic zero tolerance standardization""}"
advocate,"{""Focused dedicated frame"",""Down-sized stable application"",""Integrated dedicated Graphical User Interface""}"
advocate,"{""Focused disintermediate collaboration"",""Face to face non-volatile core"",""Customizable uniform hierarchy""}"
advocate,"{""Focused optimizing encryption"",""Re-contextualized asynchronous capacity"",""Reduced clear-thinking neural-net""}"
advocate,"{""Focused optimizing system engine"",""Assimilated user-facing flexibility"",""Enhanced zero tolerance matrix""}"
advocate,"{""Focused tangible encryption"",""Intuitive background circuit"",""Re-contextualized stable strategy""}"
advocate,"{""Front-line asynchronous info-mediaries"",""Open-architected next generation artificial intelligence"",""Optimized full-range implementation""}"
advocate,"{""Front-line bifurcated task-force"",""Team-oriented executive parallelism"",""Expanded dynamic methodology""}"
advocate,"{""Front-line cohesive paradigm"",""Streamlined transitional knowledge user"",""Multi-tiered clear-thinking functionalities""}"
advocate,"{""Front-line demand-driven concept"",""Programmable user-facing knowledge user"",""Cross-platform dynamic moderator""}"
advocate,"{""Front-line intangible attitude"",""Exclusive bottom-line adapter"",""Ameliorated heuristic structure""}"
advocate,"{""Front-line mobile hierarchy"",""Re-contextualized full-range installation"",""Configurable neutral functionalities""}"
advocate,"{""Front-line next generation function"",""Implemented systemic ability"",""Reactive value-added projection""}"
advocate,"{""Front-line tertiary access"",""Realigned multi-tasking pricing structure"",""Fundamental content-based strategy""}"
advocate,"{""Fully-configurable 24/7 synergy"",""Robust optimizing groupware"",""Synergistic multi-state functionalities""}"
advocate,"{""Fully-configurable 4th generation access"",""Pre-emptive discrete monitoring"",""Multi-channelled mission-critical moratorium""}"
advocate,"{""Fully-configurable asynchronous extranet"",""Focused optimizing open system"",""Object-based bifurcated toolset""}"
advocate,"{""Fully-configurable composite database"",""Vision-oriented exuding secured line"",""Focused grid-enabled project""}"
advocate,"{""Fully-configurable demand-driven info-mediaries"",""Reactive clear-thinking parallelism"",""Horizontal 4th generation access""}"
advocate,"{""Fully-configurable encompassing forecast"",""Reverse-engineered client-driven installation"",""Robust directional archive""}"
advocate,"{""Fully-configurable grid-enabled monitoring"",""Persistent object-oriented groupware"",""Ergonomic multimedia application""}"
advocate,"{""Fully-configurable high-level methodology"",""Switchable interactive superstructure"",""Synergized needs-based architecture""}"
advocate,"{""Fully-configurable well-modulated standardization"",""Open-source 24/7 groupware"",""Re-engineered grid-enabled migration""}"
advocate,"{""Fully-configurable zero defect middleware"",""Robust attitude-oriented synergy"",""Pre-emptive optimizing installation""}"
advocate,"{""Function-based 4th generation info-mediaries"",""Business-focused 24 hour artificial intelligence"",""Front-line mobile solution""}"
advocate,"{""Function-based 6th generation initiative"",""Proactive static knowledge base"",""Grass-roots systemic standardization""}"
advocate,"{""Function-based bi-directional portal"",""Diverse empowering capability"",""Progressive systematic instruction set""}"
advocate,"{""Function-based dynamic concept"",""Multi-tiered tertiary circuit"",""Profound scalable protocol""}"
advocate,"{""Function-based dynamic function"",""Digitized 24 hour local area network"",""Seamless secondary moratorium""}"
advocate,"{""Function-based eco-centric frame"",""Self-enabling client-server support"",""Universal multi-state attitude""}"
advocate,"{""Function-based encompassing synergy"",""Reduced asynchronous function"",""Integrated system-worthy website""}"
advocate,"{""Function-based explicit projection"",""Secured directional function"",""Programmable human-resource access""}"
advocate,"{""Function-based methodical encoding"",""Ameliorated regional emulation"",""Reduced solution-oriented utilisation""}"
advocate,"{""Function-based methodical moderator"",""Future-proofed radical open architecture"",""Diverse 6th generation adapter""}"
advocate,"{""Function-based system-worthy local area network"",""Proactive demand-driven customer loyalty"",""Quality-focused fresh-thinking internet solution""}"
advocate,"{""Function-based tangible paradigm"",""Virtual grid-enabled parallelism"",""Balanced regional benchmark""}"
advocate,"{""Function-based user-facing groupware"",""Innovative encompassing utilisation"",""Realigned encompassing moratorium""}"
advocate,"{""Function-based web-enabled throughput"",""Upgradable stable attitude"",""Ameliorated contextually-based frame""}"
advocate,"{""Function-based zero defect architecture"",""Sharable intangible portal"",""Intuitive value-added protocol""}"
advocate,"{""Fundamental composite contingency"",""De-engineered clear-thinking info-mediaries"",""Cross-group executive attitude""}"
advocate,"{""Fundamental holistic process improvement"",""Multi-tiered client-server function"",""Devolved content-based core""}"
advocate,"{""Fundamental local encryption"",""Intuitive mobile superstructure"",""Phased responsive product""}"
advocate,"{""Fundamental national migration"",""Operative local concept"",""Diverse tangible success""}"
advocate,"{""Fundamental object-oriented Graphical User Interface"",""Re-engineered value-added initiative"",""Organized directional system engine""}"
advocate,"{""Fundamental object-oriented pricing structure"",""Centralized coherent hierarchy"",""Adaptive fresh-thinking array""}"
advocate,"{""Fundamental secondary model"",""Organic 3rd generation success"",""Visionary zero defect concept""}"
advocate,"{""Fundamental stable initiative"",""Team-oriented static emulation"",""Synchronised intermediate migration""}"
advocate,"{""Future-proofed 4th generation forecast"",""Self-enabling analyzing portal"",""Grass-roots empowering protocol""}"
advocate,"{""Future-proofed bi-directional task-force"",""Self-enabling dedicated internet solution"",""Focused eco-centric monitoring""}"
advocate,"{""Future-proofed hybrid leverage"",""Distributed uniform alliance"",""Up-sized high-level contingency""}"
advocate,"{""Future-proofed incremental policy"",""Integrated zero defect website"",""Optimized 4th generation migration""}"
advocate,"{""Future-proofed non-volatile definition"",""Networked client-driven matrices"",""Face to face radical local area network""}"
advocate,"{""Future-proofed optimal forecast"",""Extended impactful concept"",""Configurable reciprocal hardware""}"
advocate,"{""Grass-roots asynchronous solution"",""Managed explicit structure"",""Customer-focused upward-trending alliance""}"
advocate,"{""Grass-roots client-server project"",""Progressive coherent moratorium"",""Self-enabling context-sensitive alliance""}"
advocate,"{""Grass-roots disintermediate standardization"",""Up-sized real-time utilisation"",""Compatible interactive circuit""}"
advocate,"{""Grass-roots hybrid budgetary management"",""Re-contextualized holistic benchmark"",""Focused 3rd generation methodology""}"
advocate,"{""Grass-roots intermediate initiative"",""Monitored bandwidth-monitored framework"",""Re-engineered homogeneous database""}"
advocate,"{""Grass-roots mission-critical analyzer"",""Progressive intangible algorithm"",""Quality-focused value-added open architecture""}"
advocate,"{""Grass-roots national toolset"",""Reduced static focus group"",""Up-sized intangible moderator""}"
advocate,"{""Grass-roots solution-oriented collaboration"",""De-engineered logistical product"",""Inverse web-enabled adapter""}"
advocate,"{""Grass-roots static analyzer"",""Adaptive clear-thinking help-desk"",""Open-architected full-range intranet""}"
advocate,"{""Grass-roots upward-trending middleware"",""Ameliorated actuating monitoring"",""Self-enabling holistic monitoring""}"
advocate,"{""Grass-roots zero tolerance initiative"",""Switchable background array"",""Adaptive eco-centric array""}"
advocate,"{""Horizontal analyzing ability"",""Integrated needs-based encoding"",""Balanced static info-mediaries""}"
advocate,"{""Horizontal bandwidth-monitored process improvement"",""Innovative stable access"",""Innovative well-modulated open system""}"
advocate,"{""Horizontal bifurcated function"",""Multi-lateral systematic complexity"",""Up-sized leading edge budgetary management""}"
advocate,"{""Horizontal demand-driven adapter"",""Upgradable fault-tolerant focus group"",""Decentralized tertiary conglomeration""}"
advocate,"{""Horizontal leading edge hierarchy"",""Digitized 3rd generation database"",""Cross-group bottom-line installation""}"
advocate,"{""Horizontal solution-oriented core"",""Adaptive dynamic extranet"",""Intuitive methodical definition""}"
advocate,"{""Horizontal stable time-frame"",""Profit-focused attitude-oriented moratorium"",""Business-focused client-server leverage""}"
advocate,"{""Horizontal static collaboration"",""Reverse-engineered full-range analyzer"",""Inverse maximized methodology""}"
advocate,"{""Horizontal transitional help-desk"",""De-engineered multimedia projection"",""Face to face static capacity""}"
advocate,"{""Horizontal upward-trending monitoring"",""Down-sized asymmetric model"",""Mandatory eco-centric hub""}"
advocate,"{""Implemented clear-thinking Graphic Interface"",""Multi-lateral clear-thinking archive"",""Visionary optimizing matrices""}"
advocate,"{""Implemented composite algorithm"",""Progressive client-server groupware"",""Multi-lateral methodical attitude""}"
advocate,"{""Implemented contextually-based attitude"",""Profit-focused mobile protocol"",""Stand-alone hybrid utilisation""}"
advocate,"{""Implemented discrete forecast"",""Quality-focused foreground strategy"",""Vision-oriented fresh-thinking architecture""}"
